City,Hotel name,Url,Image,Address,Number reviews,Price,Rating,Location Rating,Facilities,Checkin,Checkout
Đà Lạt,Khách Sạn Kim Oanh Orchids (Kim Oanh Orchids Hotel),"https://www.agoda.com/vi-vn/kim-oanh-orchids-hotel/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=1,16&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/9364451/-1/cf7cfb2bf7bbdc51c03ac6ed2027182a.jpg?ca=10&ce=1&s=1024x768,"24 Khu Hoa Binh, Trung tâm Đà Lạt, Đà Lạt, Việt Nam, 66100",218 bài đánh giá,485470,"9,2","9,6","['Sạch bóng', 'Nằm ở trung tâm Đà Lạt', 'Đáng tiền nhất', 'Nhận phòng [24 giờ]', 'Tiện lợi cho làm việc từ xa', 'Thuê xe đạp', 'Bãi để xe', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng không tiếp xúc', 'Dịch vụ giặt là', 'Chuyến du lịch']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,Khách sạn Vương Gia (Vuong Gia Hotel),"https://www.agoda.com/vi-vn/le-nguyen-hotel_2/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9,-1&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/5877566/-1/56384f15d20f7118fcc0ffced2d86600.jpg?ca=7&ce=1&s=1024x768,"171 Hai Ba Trung,Phuong 6, Da Lat, Trung tâm Đà Lạt, Đà Lạt, Việt Nam, 670000",223 bài đánh giá,655394,"7,6","7,8","['trong nội thành', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Cách Park Prenn 380 m', 'Tiện lợi cho làm việc từ xa', 'Đưa đón sân bay', 'Được phép đưa thú nuôi vào', 'Bãi để xe', 'Phòng tập', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,Đồng Thủy Phương (Dong Thuy Phuong),"https://www.agoda.com/vi-vn/dong-thuy-phuong/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/15954807/-1/26d89f8bafd58a3d7cad0624c2174dab.jpg?ca=13&ce=1&s=1024x768,"4 Phan Như Thạch, phường 1, thành phố Đà Lạt, Trung tâm Đà Lạt, Đà Lạt, Việt Nam, 670000",87 bài đánh giá,297619,9,"9,5","['Sạch bóng', 'Nằm ở trung tâm Đà Lạt', 'Đáng tiền nhất', 'Nhận phòng [24 giờ]', 'Tiện lợi cho làm việc từ xa', 'Bãi đỗ xe có nhân viên', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]', 'Giữ hành lý', 'Quán cà phê', 'Dịch vụ giặt là']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,Phuong Hong Guesthouse,"https://www.agoda.com/vi-vn/phuong-hong-guesthouse/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/905/905580/905580_15110917150037618233.jpg?ca=&ce=1&s=1024x768,"23/2 phạm ngũ lão, phường 3, đà lạt, Trung tâm Đà Lạt, Đà Lạt, Việt Nam, 670000",322 bài đánh giá,194004,"8,5","8,1","['Cách Prenn Falls 330 m', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Tiện lợi cho làm việc từ xa', 'Đưa đón sân bay', 'Bãi để xe', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]', 'Giữ hành lý', 'Nhận/trả phòng [riêng]', 'Quán bar', 'Dịch vụ giặt là']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,Nhà và Cà phê Oriana (Oriana Home and Coffee),"https://www.agoda.com/vi-vn/oriana-home-and-coffee/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/22663520/-1/425a376aaccf6adf72366cd957b936bd.jpg?ca=27&ce=0&s=1024x768,"R1-09 Nguyễn Thị Nghĩa (KQH CVVH), P2, TP. Đà Lạt, Trung tâm Đà Lạt, Đà Lạt, Việt Nam, 670000",35 bài đánh giá,277778,"9,1","9,1","['Sạch bóng', 'trong nội thành', 'Đáng tiền nhất', 'Nhận phòng [24 giờ]', 'Tiện lợi cho làm việc từ xa', 'Đưa đón sân bay', 'Bãi để xe', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]', 'Nhận/trả phòng [nhanh]', 'Bữa sáng [miễn phí]', 'Quán cà phê', 'Quán bar']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,QUEEN T và T Đà Lạt (QUEEN T and T DALAT),"https://www.agoda.com/vi-vn/queen-t-t-dalat/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/8663383/-1/b22235254bfa3730bdd688f57d24f85c.jpg?ca=17&ce=1&s=1024x768,"239B Phan Dinh Phung, Trung tâm Đà Lạt, Đà Lạt, Việt Nam, 67000",310 bài đánh giá,644123,"7,8","7,9","['trong nội thành', 'Bàn tiếp tân [24 giờ]', 'Đưa đón sân bay', 'Cách Park Prenn 480 m', 'Tiện lợi cho làm việc từ xa', 'Đưa đón sân bay', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]', 'Giữ hành lý', 'Dịch vụ phòng [24 giờ]']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,Khách sạn Thùy Dương (Thuy Duong Hotel),"https://www.agoda.com/vi-vn/thuy-duong-hotel/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/14695451/-1/4d2e6d9cb9da54e9d81cb47292cb721f.jpg?ca=12&ce=1&s=1024x768,"19 Phan Như Thạch, Trung tâm Đà Lạt, Đà Lạt, Việt Nam",372 bài đánh giá,317460,"8,3","8,4","['Nằm ở trung tâm Đà Lạt', 'trong nội thành', 'Cách Da Lat Night Market 260 m', 'Thang máy', 'Tiện lợi cho làm việc từ xa', 'Đưa đón sân bay', 'Bãi để xe', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]', 'Dịch vụ phòng', 'Wi-Fi ở nơi công cộng', 'khử trùng hằng ngày', 'bác sĩ/y tá trực']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,Dalat Rose Hill Villa - Mountain View,"https://www.agoda.com/vi-vn/dalat-rose-hill-homestay/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=5,16&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/2664478/-1/c46357807c571b0922ef6d25875bc18b.jpg?ca=15&ce=1&s=1024x768,"Thác Cam Ly, Đà Lạt, Việt Nam",337 bài đánh giá,252921,"9,7","9,4","['Sạch bóng', 'Cách Nhà thờ chính tòa Đà Lạt 540 m', 'Đáng tiền nhất', 'Bàn tiếp tân [24 giờ]', 'Tiện lợi cho làm việc từ xa', 'Bãi để xe', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]', 'Tiện nghi nấu nướng ngoài trời', 'Giữ hành lý', 'Dịch vụ phòng [24 giờ]', 'Quán cà phê']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,The L'anmien - Villa T89,"https://www.agoda.com/vi-vn/the-l-anmien-villa-t89/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/30790661/0/8cce4f55a621108450d252036def687b.jpg?ca=27&ce=0&s=1024x768,"231 Phù Đổng Thiên Vương, Thung lũng Tình Yêu/Đồi Mộng Mơ, Đà Lạt, Việt Nam, 66000",5 bài đánh giá,457770,"7,4",6,"['Nhận phòng [24 giờ]', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Tủ lạnh nhỏ trong phòng', 'Ban công/sân hiên', 'Bãi để xe', 'Đưa đón sân bay', 'Bãi để xe', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]', 'Tiện nghi nấu nướng ngoài trời', 'Giữ hành lý', 'Quán cà phê', 'Dịch vụ giặt là']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,Đà Lạt Lacasa (Dalat Lacasa),"https://www.agoda.com/vi-vn/dalat-lacasa-hotel/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/14695840/-1/c81c6c38d09e9187a86d20847b032cbd.jpg?ca=17&ce=1&s=1024x768,"2 Hồ Tùng Mậu 2 B hồ tùng Mậu - Phường 3 - Đalat, Trung tâm Đà Lạt, Đà Lạt, Việt Nam",309 bài đánh giá,876629,"7,8","8,1","['Cách phương tiện công cộng 650 m', 'Đưa đón sân bay', 'Cách Prenn Falls 180 m', 'Vườn', 'Tiện lợi cho làm việc từ xa', 'Đưa đón sân bay', 'Bãi đỗ xe có nhân viên', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]', 'Giữ hành lý', 'Rút tiền mặt', 'Nhà hàng', 'Dịch vụ phòng']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,Khách sạn Royal Đà Lạt (Royal Dalat Hotel),"https://www.agoda.com/vi-vn/royal-dalat-hotel/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9,16&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/789/789496/789496_17042009090052496380.jpg?ca=6&ce=1&s=1024x768,"24 Nguyen Chi Thanh, Trung tâm Đà Lạt, Đà Lạt, Việt Nam, 84633",213 bài đánh giá,624355,"7,8","8,6","['Nằm ở trung tâm Đà Lạt', 'Nhận phòng [24 giờ]', 'Cách phương tiện công cộng 960 m', 'trong nội thành', 'Tiện lợi cho làm việc từ xa', 'Bãi để xe', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]', 'Nhận/trả phòng [nhanh]', 'Giữ hành lý', 'Sân gôn [tại chỗ nghỉ]', 'Cửa hàng', 'Dịch vụ giặt là']",5 tháng 7 2022,6 tháng 7 2022
Đà Lạt,Khách sạn Ami Boutique Đà Lạt (Ami Boutique Hotel Dalat),"https://www.agoda.com/vi-vn/mia-boutique-hotel-da-lat/hotel/dalat-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=b8ad59f8-f9f9-4c16-a2ed-6ec35f074653
",https://pix8.agoda.net/hotelImages/23125479/-1/91956bd7e93a37c571b3a197edbdf691.jpg?ca=28&ce=0&s=1024x768,"17 Huynh Thu Khang, Trung tâm Đà Lạt, Đà Lạt, Việt Nam, 66000",53 bài đánh giá,415473,"8,4","8,4","['Cách Crazy House 50 m', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Mới xây dựng', 'Tiện lợi cho làm việc từ xa', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Bàn tiếp tân [24 giờ]', 'Nhận/trả phòng [nhanh]', 'Tiện nghi nấu nướng ngoài trời']",5 tháng 7 2022,6 tháng 7 2022
City,Hotel name,Url,Image,Address,Number reviews,Price,Rating,Location Rating,Facilities,Checkin,Checkout
Đà Nẵng,Haian Riverfront Hotel Da Nang,"https://www.agoda.com/vi-vn/haian-riverfront-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=2,2,16,16&los=1&searchrequestid=9e0f7eb1-01c2-4839-908d-c3b04ae40156
",https://pix8.agoda.net/hotelImages/15854209/-1/18646d85b8cd16f98d68389ce7790fb6.jpg?ca=14&ce=1&s=1024x768,"182 Bạch Đằng, Hai Chau, Hải Châu, Đà Nẵng, Việt Nam, 550000",481 bài đánh giá,944502,"9,1","9,6","['Sạch bóng', 'trong nội thành', 'Nhận phòng [24 giờ]', 'Mới xây dựng', 'Cách Bảo tàng Điêu khắc Chăm 210 m', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Giữ hành lý', 'Sân gôn [tại chỗ nghỉ]', 'Phòng tập']",5 tháng 7 2022,6 tháng 7 2022
Đà Nẵng,Khách sạn Dana Marina (Dana Marina Boutique Hotel),"https://www.agoda.com/vi-vn/dana-marina-boutique-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=7,9,16&los=1&searchrequestid=9e0f7eb1-01c2-4839-908d-c3b04ae40156
",https://pix8.agoda.net/hotelImages/2486094/-1/b5d9b23f063e07ea6f8f7855e9ce2cd2.jpg?ca=7&ce=1&s=1024x768,"47 - 49 Đường Võ Văn Kiệt, Phước Mỹ, Phước Mỹ, Đà Nẵng, Việt Nam, 70000",1.521 bài đánh giá,499999,"8,2","8,5","['Nằm ở trung tâm Đà Nẵng', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Bữa sáng tuyệt vời', 'Mới sửa sang', 'Đưa đón sân bay', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Phòng tập', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]']",5 tháng 7 2022,6 tháng 7 2022
Đà Nẵng,Grandvrio City Đà Nẵng bởi Route Inn Group (Grandvrio City Danang by Route Inn Group),"https://www.agoda.com/vi-vn/grandvrio-city-danang-by-route-inn-group/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9,16&los=1&searchrequestid=9e0f7eb1-01c2-4839-908d-c3b04ae40156
",https://pix8.agoda.net/hotelImages/2079204/-1/d44bfe2f171993aa123345eb7a8ecace.jpg?ca=0&ce=1&s=1024x768,"01-03 Đống Đa, Phường Thạch Thang, Quận Hải Châu, Tp Đà Nẵng, Việt Nam, Hải Châu, Đà Nẵng, Việt Nam, 550000",569 bài đánh giá,582011,"8,7","8,2","['Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Mới sửa sang', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Dọn phòng hằng ngày', 'Đưa đón sân bay', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]']",5 tháng 7 2022,6 tháng 7 2022
Đà Nẵng,Khách sạn Balcona Đà Nẵng (Balcona Hotel Da Nang),"https://www.agoda.com/vi-vn/balcona-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16,16,-1,-1&los=1&searchrequestid=9e0f7eb1-01c2-4839-908d-c3b04ae40156
",https://pix8.agoda.net/hotelImages/4965532/-1/d147e4337eef8c92426991cefa5351eb.jpg?ca=7&ce=1&s=1024x768,"288 đường Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn, Thành Phố Đà Nẵng., Phước Mỹ, Đà Nẵng, Việt Nam, 550000",1.590 bài đánh giá,860707,"8,7","9,1","['Nằm ở trung tâm Đà Nẵng', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Bữa sáng tuyệt vời', 'Quang cảnh tuyệt vời', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!']",5 tháng 7 2022,6 tháng 7 2022
Đà Nẵng,Khách Sạn Mường Thanh Luxury Sông Hàn (Muong Thanh Luxury Song Han Hotel),"https://www.agoda.com/vi-vn/oneopera-danang-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=15,5,16,16&los=1&searchrequestid=9e0f7eb1-01c2-4839-908d-c3b04ae40156
",https://pix8.agoda.net/hotelImages/149036/-1/eb1f0c5d910a31c8b5c12d3d8875f4ca.jpg?ca=11&ce=1&s=1024x768,"115 Nguyễn Văn Linh, Phường Nam Dương, Quận Hải Châu , Hải Châu, Đà Nẵng, Việt Nam, 550000",765 bài đánh giá,743846,"8,1","8,5","['Cách Bảo tàng Điêu khắc Chăm 760 m', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Mới sửa sang', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Đưa đón sân bay', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Bồn tắm nước nóng', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Tiện nghi nấu nướng ngoài trời']",5 tháng 7 2022,6 tháng 7 2022
Đà Nẵng,SALA DANANG BEACH HOTEL,"https://www.agoda.com/vi-vn/sala-danang-beach-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=9,16,16&los=1&searchrequestid=9e0f7eb1-01c2-4839-908d-c3b04ae40156
",https://pix8.agoda.net/hotelImages/7243073/-1/2c23bff22987ee68884d4f4996df672a.png?ca=9&ce=1&s=1024x768,"36 - 38 Lâm Hoành, Phước Mỹ, Đà Nẵng, Việt Nam, 550000",2.910 bài đánh giá,5234832,"9,1","9,1","['Sạch bóng', 'Nằm ở trung tâm Đà Nẵng', 'Đáng tiền nhất', 'Nhận phòng [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Đưa đón sân bay', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!']",5 tháng 7 2022,6 tháng 7 2022
Đà Nẵng,Khách sạn Mường Thanh Luxury Đà Nẵng (Muong Thanh Luxury Da Nang hotel),"https://www.agoda.com/vi-vn/muong-thanh-luxury-da-nang-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=9e0f7eb1-01c2-4839-908d-c3b04ae40156
",https://pix8.agoda.net/hotelImages/2190907/-1/887761580872c2f98dc0bc98ab315271.jpg?ca=19&ce=1&s=1024x768,"270 Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn, Thành Phố Đà Nẵng, Phước Mỹ, Đà Nẵng, Việt Nam, 550000",1.998 bài đánh giá,1104051,"8,4",9,"['Nằm ở trung tâm Đà Nẵng', 'Nhận phòng [24 giờ]', 'Đưa đón sân bay', 'Bữa sáng tuyệt vời', 'Quang cảnh tuyệt vời', 'Đưa đón sân bay', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]']",5 tháng 7 2022,6 tháng 7 2022
Đà Nẵng,HAIAN Beach Hotel & Spa,"https://www.agoda.com/vi-vn/haian-beach-hotel-spa/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-07-5&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=USD&isFreeOccSearch=false&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=9e0f7eb1-01c2-4839-908d-c3b04ae40156
",https://pix8.agoda.net/hotelImages/4842622/-1/7e1408c64b16f97da1015f64970485a0.jpg?ca=15&ce=1&s=1024x768,"278 Võ Nguyên Giáp, Phường Mỹ An, Quận Ngũ Hành Sơn, Thành phố Đà Nẵng, Phước Mỹ, Đà Nẵng, Việt Nam, 550000",2.595 bài đánh giá,1117642,"8,8",9,"['Nằm ở trung tâm Đà Nẵng', 'Nhận phòng [24 giờ]', 'Chất lượng và tiện nghi phòng tuyệt vời', 'Bữa sáng tuyệt vời', 'Quang cảnh tuyệt vời', 'Thuê xe đạp', 'Bãi đỗ xe có nhân viên', 'Dịch vụ đưa đón', 'Sân gôn [tại chỗ nghỉ]', 'Wi-Fi miễn phí trong tất cả các phòng!', 'Nhận/trả phòng [nhanh]']",5 tháng 7 2022,6 tháng 7 2022
